model,episode,step,waiting_time,queue_length,mean_speed
PPO_Custom,2,650,99075.0,62,2.721199270684148
PPO_Custom,2,651,99292.0,57,2.350244985287955
PPO_Custom,2,652,99484.0,51,2.923409143915645
PPO_Custom,2,653,99741.0,53,2.4791473802550885
PPO_Custom,2,654,100021.0,58,2.7355606910040158
PPO_Custom,2,655,100016.0,54,3.12711461893937
PPO_Custom,2,656,100005.0,49,3.1207059936987087
PPO_Custom,2,657,100219.0,52,2.5890366746425886
PPO_Custom,2,658,100494.0,57,2.7964714643287065
PPO_Custom,2,659,100790.0,62,2.2687228466241165
PPO_Custom,2,660,100894.0,56,2.0597291007932763
PPO_Custom,2,661,101016.0,53,2.115418195435354
PPO_Custom,2,662,101249.0,51,3.172110488606431
PPO_Custom,2,663,101520.0,56,2.9163305923217675
PPO_Custom,2,664,101603.0,57,2.634038704491475
PPO_Custom,2,665,101716.0,54,2.684209180469962
PPO_Custom,2,666,101923.0,48,2.6512804957410796
PPO_Custom,2,667,102185.0,54,2.7854241201918115
PPO_Custom,2,668,102289.0,53,2.412077658940477
PPO_Custom,2,669,102432.0,52,3.261245475485496
PPO_Custom,2,670,102635.0,49,2.957283057645688
PPO_Custom,2,671,102872.0,51,2.822347600452289
PPO_Custom,2,672,103152.0,57,3.3233858938925835
PPO_Custom,2,673,103437.0,57,2.7132080229466067
PPO_Custom,2,674,103732.0,59,2.2198642946188643
PPO_Custom,2,675,104027.0,59,1.852356397963348
PPO_Custom,2,676,104151.0,54,2.277464891304626
PPO_Custom,2,677,104321.0,52,3.09552161082659
PPO_Custom,2,678,104572.0,54,1.9414392296532321
PPO_Custom,2,679,104866.0,61,2.626930481625973
PPO_Custom,2,680,104807.0,55,2.584961552744418
PPO_Custom,2,681,104809.0,52,2.848570988164684
PPO_Custom,2,682,104970.0,49,2.6802366268900415
PPO_Custom,2,683,105231.0,53,2.4024163485352994
PPO_Custom,2,684,105517.0,58,3.0313792594347366
PPO_Custom,2,685,105593.0,53,1.9533832463091783
PPO_Custom,2,686,105716.0,52,2.592638532078385
PPO_Custom,2,687,105960.0,52,2.5626577477878025
PPO_Custom,2,688,106236.0,57,2.5157094100610378
PPO_Custom,2,689,106362.0,56,2.2740734615902105
PPO_Custom,2,690,106484.0,53,2.2287773303195144
PPO_Custom,2,691,106682.0,52,2.84961835406189
PPO_Custom,2,692,106943.0,54,2.768602320211925
PPO_Custom,2,693,107229.0,60,3.041692439881495
PPO_Custom,2,694,107326.0,57,2.4341202852033437
PPO_Custom,2,695,107431.0,50,2.7466916328751303
PPO_Custom,2,696,107660.0,50,2.9467871517862356
PPO_Custom,2,697,107921.0,54,2.7173640509630075
PPO_Custom,2,698,108201.0,57,3.3796880342827857
PPO_Custom,2,699,108303.0,52,2.999709154619664
PPO_Custom,2,700,108385.0,55,2.5061267223041
PPO_Custom,2,701,108618.0,50,2.8921530151934927
PPO_Custom,2,702,108881.0,55,2.2953433819836437
PPO_Custom,2,703,108967.0,53,2.8381919268976725
PPO_Custom,2,704,109075.0,49,2.617782672090988
PPO_Custom,2,705,109294.0,49,2.7743116138573174
PPO_Custom,2,706,109554.0,54,3.1926385902673835
PPO_Custom,2,707,109832.0,58,2.894279653331521
PPO_Custom,2,708,110125.0,59,2.455491835971326
PPO_Custom,2,709,110297.0,54,2.077282548129007
PPO_Custom,2,710,110474.0,51,2.671053775204399
PPO_Custom,2,711,110716.0,50,2.6941349378016484
PPO_Custom,2,712,110981.0,55,3.307362095891451
PPO_Custom,2,713,111259.0,56,3.286555678971442
PPO_Custom,2,714,111288.0,56,2.1019025075439823
PPO_Custom,2,715,111267.0,52,2.6122891686075103
PPO_Custom,2,716,111436.0,48,2.7875483159288117
PPO_Custom,2,717,111690.0,53,2.534583120183246
PPO_Custom,2,718,111765.0,51,2.575924866498558
PPO_Custom,2,719,111927.0,49,2.4887561795107853
PPO_Custom,3,0,0.0,0,13.225058805308969
PPO_Custom,3,1,0.0,0,12.394886924624345
PPO_Custom,3,2,8.0,6,7.323724186969601
PPO_Custom,3,3,47.0,8,7.353092217362883
PPO_Custom,3,4,89.0,10,6.453568179316777
PPO_Custom,3,5,139.0,10,6.368625583828371
PPO_Custom,3,6,189.0,10,5.957135408813653
PPO_Custom,3,7,246.0,12,6.692717681237037
PPO_Custom,3,8,306.0,12,7.0212169333458405
PPO_Custom,3,9,371.0,15,4.4854821040708
PPO_Custom,3,10,460.0,18,4.680873802418887
PPO_Custom,3,11,550.0,18,3.6375571700110916
PPO_Custom,3,12,650.0,20,4.663838509660286
PPO_Custom,3,13,751.0,21,3.959667360535801
PPO_Custom,3,14,559.0,16,5.517823070813959
PPO_Custom,3,15,529.0,14,6.315226521570953
PPO_Custom,3,16,580.0,16,4.883950210889171
PPO_Custom,3,17,688.0,24,4.845863474676319
PPO_Custom,3,18,808.0,24,4.872540759860713
PPO_Custom,3,19,934.0,26,4.552447054671909
PPO_Custom,3,20,944.0,20,3.8456061868420317
PPO_Custom,3,21,986.0,20,5.4244293501279595
PPO_Custom,3,22,1056.0,18,5.519761136448587
PPO_Custom,3,23,1158.0,22,4.734346466727714
PPO_Custom,3,24,693.0,21,4.854206571107156
PPO_Custom,3,25,415.0,14,5.178895146380263
PPO_Custom,3,26,465.0,16,4.595005885072091
PPO_Custom,3,27,561.0,22,5.193647915542915
PPO_Custom,3,28,672.0,23,6.047378925174112
PPO_Custom,3,29,591.0,18,6.146680982704068
PPO_Custom,3,30,625.0,17,4.621533222371412
PPO_Custom,3,31,706.0,20,4.653152067193419
PPO_Custom,3,32,820.0,24,4.953575409945514
PPO_Custom,3,33,724.0,20,3.9903222401694953
PPO_Custom,3,34,619.0,16,4.961061139834477
PPO_Custom,3,35,669.0,16,4.327102480357887
PPO_Custom,3,36,768.0,22,5.133404906593255
PPO_Custom,3,37,878.0,22,5.481119429422237
PPO_Custom,3,38,1002.0,27,4.270716906758519
PPO_Custom,3,39,926.0,23,3.1297191127059847
PPO_Custom,3,40,971.0,21,4.523301198054661
PPO_Custom,3,41,1052.0,20,3.7956617650900175
PPO_Custom,3,42,1166.0,24,4.2305763344394105
PPO_Custom,3,43,1294.0,26,5.950731118970713
PPO_Custom,3,44,1150.0,20,4.783927207539725
PPO_Custom,3,45,1023.0,19,4.325857805297745
PPO_Custom,3,46,1119.0,22,4.3134271861635
PPO_Custom,3,47,1250.0,28,3.7292851493426835
PPO_Custom,3,48,1400.0,30,4.59486246279253
PPO_Custom,3,49,1312.0,24,3.023016857533635
PPO_Custom,3,50,1281.0,22,4.802457407178778
PPO_Custom,3,51,1363.0,22,4.414837351155148
PPO_Custom,3,52,1487.0,30,4.0456436419242054
PPO_Custom,3,53,1424.0,27,4.350859909004742
PPO_Custom,3,54,1371.0,22,4.286818402554777
PPO_Custom,3,55,1467.0,25,3.824945492721874
PPO_Custom,3,56,1600.0,28,3.8538245014008687
PPO_Custom,3,57,1565.0,25,5.100669919911041
PPO_Custom,3,58,1533.0,22,5.401757335640619
PPO_Custom,3,59,1593.0,17,4.209190432236779
PPO_Custom,3,60,1721.0,30,4.649681391189143
PPO_Custom,3,61,1871.0,30,4.463738669593053
PPO_Custom,3,62,2026.0,32,3.898486441091359
PPO_Custom,3,63,2074.0,26,4.014439533048786
PPO_Custom,3,64,2141.0,25,4.641837159761755
PPO_Custom,3,65,2259.0,26,4.033947957007182
PPO_Custom,3,66,2400.0,31,3.713480157945706
PPO_Custom,3,67,2201.0,29,4.089737135341482
PPO_Custom,3,68,2012.0,20,4.442193966608068
PPO_Custom,3,69,2096.0,22,4.607318507386389
PPO_Custom,3,70,2214.0,26,4.2803889867952565
PPO_Custom,3,71,2354.0,28,3.9788727858970794
PPO_Custom,3,72,2285.0,25,4.658405581215556
PPO_Custom,3,73,2284.0,21,4.539162762793309
PPO_Custom,3,74,2371.0,26,3.9897658376995055
PPO_Custom,3,75,2511.0,30,4.561124444154715
PPO_Custom,3,76,2661.0,30,4.719952029630783
PPO_Custom,3,77,2821.0,32,3.4274785887679355
PPO_Custom,3,78,2983.0,33,3.235484492316713
PPO_Custom,3,79,3153.0,34,3.7075129726595386
PPO_Custom,3,80,3004.0,29,3.1090031406093543
PPO_Custom,3,81,2905.0,27,4.2211371356698315
PPO_Custom,3,82,3017.0,26,4.469152621823149
PPO_Custom,3,83,3161.0,30,3.3779554972989656
PPO_Custom,3,84,3044.0,30,3.6863646543110202
PPO_Custom,3,85,2976.0,25,3.9538492577263415
PPO_Custom,3,86,3057.0,23,4.649916593221569
PPO_Custom,3,87,3189.0,28,4.740329094840178
PPO_Custom,3,88,3353.0,36,4.398855086072181
PPO_Custom,3,89,3453.0,34,3.4441951481322133
PPO_Custom,3,90,3533.0,28,4.216659015032909
PPO_Custom,3,91,3653.0,28,4.16480383821846
PPO_Custom,3,92,3805.0,32,4.31458817209303
PPO_Custom,3,93,3969.0,34,4.760297660885103
PPO_Custom,3,94,3781.0,28,4.186460633790439
PPO_Custom,3,95,3663.0,25,3.299949546776898
PPO_Custom,3,96,3784.0,28,3.7124412241133724
PPO_Custom,3,97,3942.0,34,3.245978806789812
PPO_Custom,3,98,4120.0,36,3.93667587134873
PPO_Custom,3,99,4068.0,31,3.027523414475849
PPO_Custom,3,100,4080.0,27,4.315874884232214
PPO_Custom,3,101,4192.0,27,4.540716712830059
PPO_Custom,3,102,4341.0,34,2.6816498952445573
PPO_Custom,3,103,4534.0,40,3.8940221432704387
PPO_Custom,3,104,4490.0,34,3.114945062344996
PPO_Custom,3,105,4438.0,29,3.77516179450604
PPO_Custom,3,106,4586.0,32,3.4258054051368623
PPO_Custom,3,107,4758.0,38,2.9523238594760013
PPO_Custom,3,108,4736.0,32,4.437062932521544
PPO_Custom,3,109,4691.0,25,4.397256572664146
PPO_Custom,3,110,4824.0,32,3.536232214092021
PPO_Custom,3,111,5000.0,38,3.2974132825155427
PPO_Custom,3,112,5194.0,40,3.3664080421705544
PPO_Custom,3,113,5301.0,35,2.775059351805391
PPO_Custom,3,114,5390.0,32,2.9318870453157717
PPO_Custom,3,115,5528.0,32,4.082826649888439
PPO_Custom,3,116,5696.0,36,3.6371387810951377
PPO_Custom,3,117,5564.0,39,2.934978523829072
PPO_Custom,3,118,5464.0,34,3.454667360375596
PPO_Custom,3,119,5582.0,32,3.016457595896526
PPO_Custom,3,120,5764.0,38,3.3141742156485146
PPO_Custom,3,121,5959.0,39,3.7896229202748217
PPO_Custom,3,122,6162.0,41,4.098454665309007
PPO_Custom,3,123,6121.0,35,3.381849690615555
PPO_Custom,3,124,6081.0,34,3.269706281986716
PPO_Custom,3,125,6234.0,35,3.4040652113377563
PPO_Custom,3,126,6421.0,39,3.0176346514911168
PPO_Custom,3,127,6634.0,43,3.8432589571670297
PPO_Custom,3,128,6849.0,43,2.5789906398179894
PPO_Custom,3,129,6944.0,39,3.519843911967575
PPO_Custom,3,130,7004.0,33,3.9852964401598925
PPO_Custom,3,131,7166.0,36,3.1272798602711354
PPO_Custom,3,132,7368.0,43,3.5655022658698248
PPO_Custom,3,133,7171.0,39,3.2689723686808283
PPO_Custom,3,134,6917.0,34,3.648985686154248
PPO_Custom,3,135,7048.0,32,3.451614228615022
PPO_Custom,3,136,7237.0,41,3.634079075802283
PPO_Custom,3,137,7281.0,37,4.013449506823183
PPO_Custom,3,138,7339.0,34,3.106099089751731
PPO_Custom,3,139,7510.0,37,2.7242392490324328
PPO_Custom,3,140,7715.0,43,3.3743394605469095
PPO_Custom,3,141,7748.0,39,3.3948764278352823
PPO_Custom,3,142,7720.0,34,3.9117317691895495
PPO_Custom,3,143,7865.0,32,3.3761749750619017
PPO_Custom,3,144,8043.0,38,4.609547963688729
PPO_Custom,3,145,8058.0,34,3.7689087199534606
PPO_Custom,3,146,8095.0,35,3.619629684565487
PPO_Custom,3,147,8255.0,33,3.4939105726629354
PPO_Custom,3,148,8441.0,40,3.9321930479258507
PPO_Custom,3,149,8646.0,41,3.383561879704653
PPO_Custom,3,150,8852.0,42,2.5843548240679053
PPO_Custom,3,151,9065.0,43,3.2794611082595213
PPO_Custom,3,152,9022.0,37,2.5292773585418886
PPO_Custom,3,153,9034.0,38,3.1309431543862463
PPO_Custom,3,154,9194.0,35,3.4207351122568044
PPO_Custom,3,155,9384.0,41,3.0818147313397275
PPO_Custom,3,156,9345.0,39,3.2730795562873034
PPO_Custom,3,157,9320.0,35,3.209607813410187
PPO_Custom,3,158,9439.0,30,4.197643143156664
PPO_Custom,3,159,9600.0,35,4.38619566472571
PPO_Custom,3,160,9797.0,42,4.102954779867831
PPO_Custom,3,161,10020.0,45,3.300805783576289
PPO_Custom,3,162,10247.0,47,2.849530619225415
PPO_Custom,3,163,10482.0,47,2.461936715395833
PPO_Custom,3,164,10549.0,41,2.162355180299174
PPO_Custom,3,165,10622.0,39,3.456662896822148
PPO_Custom,3,166,10789.0,37,3.5854896855125324
PPO_Custom,3,167,10994.0,43,2.8960249661178743
PPO_Custom,3,168,11233.0,49,3.274506098503407
PPO_Custom,3,169,11041.0,43,2.2204155163016153
PPO_Custom,3,170,10943.0,38,3.828426592224202
PPO_Custom,3,171,11116.0,38,3.4891836248429686
PPO_Custom,3,172,11324.0,45,3.887447551444058
PPO_Custom,3,173,11338.0,40,3.9005934372783813
PPO_Custom,3,174,11339.0,35,3.190741685324238
PPO_Custom,3,175,11515.0,41,2.8509861370111604
PPO_Custom,3,176,11733.0,46,2.5802166336224017
PPO_Custom,3,177,11973.0,49,3.282695626161855
PPO_Custom,3,178,12121.0,43,2.6542297824219907
PPO_Custom,3,179,12247.0,38,2.837712060900732
PPO_Custom,3,180,12431.0,37,4.142392293246605
PPO_Custom,3,181,12634.0,43,3.2551700257592557
PPO_Custom,3,182,12543.0,43,3.1506114364816935
PPO_Custom,3,183,12494.0,34,3.6628209738851116
PPO_Custom,3,184,12668.0,36,3.0906779308617485
PPO_Custom,3,185,12877.0,45,3.154848440376007
PPO_Custom,3,186,13102.0,45,2.670721391180542
PPO_Custom,3,187,13140.0,43,3.1168045727042335
PPO_Custom,3,188,13245.0,41,3.012335347953879
PPO_Custom,3,189,13422.0,43,2.870941067661604
PPO_Custom,3,190,13654.0,49,3.0687906151429822
PPO_Custom,3,191,13900.0,50,3.0014960011959295
PPO_Custom,3,192,14155.0,51,2.516839505020504
PPO_Custom,3,193,14140.0,45,2.1306837714148164
PPO_Custom,3,194,14131.0,43,3.4764836233963097
PPO_Custom,3,195,14330.0,43,3.423528511173329
PPO_Custom,3,196,14563.0,49,2.8240805344316224
PPO_Custom,3,197,14582.0,47,2.9295635524387187
PPO_Custom,3,198,14605.0,43,2.896426749711582
PPO_Custom,3,199,14779.0,40,3.1651719258061837
PPO_Custom,3,200,14993.0,44,2.633864272465902
PPO_Custom,3,201,15235.0,50,4.1647999321047
PPO_Custom,3,202,15404.0,49,3.2665679140093715
PPO_Custom,3,203,15569.0,44,2.6047641610077545
PPO_Custom,3,204,15782.0,51,2.6392476751739236
PPO_Custom,3,205,16036.0,52,2.5108904430205197
PPO_Custom,3,206,16305.0,54,3.1329559225241432
PPO_Custom,3,207,16212.0,48,2.718561298386509
PPO_Custom,3,208,16120.0,44,3.23567897167101
PPO_Custom,3,209,16332.0,45,3.3868402985286994
PPO_Custom,3,210,16573.0,52,2.6949364469777173
PPO_Custom,3,211,16621.0,49,2.961519576677111
PPO_Custom,3,212,16656.0,42,2.9415687168204347
PPO_Custom,3,213,16875.0,47,2.4594425019658948
PPO_Custom,3,214,17120.0,51,3.0517268943985427
PPO_Custom,3,215,17301.0,46,2.6977656847178015
PPO_Custom,3,216,17475.0,42,3.5475403329872224
PPO_Custom,3,217,17694.0,46,2.702846805374026
PPO_Custom,3,218,17952.0,55,2.9047009325632294
PPO_Custom,3,219,17928.0,49,2.883855741427149
PPO_Custom,3,220,17881.0,44,3.1643152116727906
PPO_Custom,3,221,18089.0,43,2.996709315669707
PPO_Custom,3,222,18322.0,49,2.5660545811879594
PPO_Custom,3,223,18579.0,52,3.427945549844715
PPO_Custom,3,224,18625.0,46,2.4589752461909278
PPO_Custom,3,225,18720.0,47,2.755108980614383
PPO_Custom,3,226,18931.0,48,2.4690671172677594
PPO_Custom,3,227,19182.0,52,2.2754410352385754
PPO_Custom,3,228,19450.0,54,3.2358115086443084
PPO_Custom,3,229,19720.0,54,2.483899542730235
PPO_Custom,3,230,19873.0,50,2.7845729133516586
PPO_Custom,3,231,20048.0,50,2.795521385517617
PPO_Custom,3,232,20271.0,52,2.757773302629691
PPO_Custom,3,233,20547.0,57,2.8387474364558183
PPO_Custom,3,234,20449.0,51,2.8516901183217445
PPO_Custom,3,235,20336.0,47,3.2114685045190434
PPO_Custom,3,236,20527.0,44,3.371273648861291
PPO_Custom,3,237,20769.0,52,3.4249032859151267
PPO_Custom,3,238,20858.0,48,3.2412580662549586
PPO_Custom,3,239,21006.0,47,2.8718739740582646
PPO_Custom,3,240,21216.0,48,2.5028370849449266
PPO_Custom,3,241,21468.0,52,2.6222293849851344
PPO_Custom,3,242,21733.0,54,3.0699359254918477
PPO_Custom,3,243,22003.0,54,2.6892881778280824
PPO_Custom,3,244,22276.0,55,2.4485785729853378
PPO_Custom,3,245,22299.0,53,2.7206012933280888
PPO_Custom,3,246,22348.0,51,2.7374330397765996
PPO_Custom,3,247,22579.0,50,2.4759941562970025
PPO_Custom,3,248,22846.0,56,2.1512579859717413
PPO_Custom,3,249,22869.0,54,2.6542133490823585
PPO_Custom,3,250,22937.0,48,2.3891581020872836
PPO_Custom,3,251,23154.0,48,2.498433436425927
PPO_Custom,3,252,23402.0,52,3.366379625514051
PPO_Custom,3,253,23671.0,54,2.9701932114068264
PPO_Custom,3,254,23959.0,60,2.277752587390329
PPO_Custom,3,255,24023.0,55,1.7409869200207335
PPO_Custom,3,256,24142.0,53,2.524475738700912
PPO_Custom,3,257,24371.0,50,2.549321840620385
PPO_Custom,3,258,24634.0,55,2.2891720662522728
PPO_Custom,3,259,24683.0,53,3.1090714073259953
PPO_Custom,3,260,24705.0,48,3.2039735913368457
PPO_Custom,3,261,24904.0,46,2.908520875317293
PPO_Custom,3,262,25160.0,54,2.8541328260547956
PPO_Custom,3,263,25440.0,56,2.7285303283928775
PPO_Custom,3,264,25728.0,58,2.470223542103936
PPO_Custom,3,265,25903.0,52,1.9038415814059992
PPO_Custom,3,266,26079.0,50,3.004101011588522
PPO_Custom,3,267,26312.0,49,3.19902322507011
PPO_Custom,3,268,26572.0,54,2.601167424821463
PPO_Custom,3,269,26865.0,59,2.9543568870745367
PPO_Custom,3,270,27161.0,60,2.096587176978777
PPO_Custom,3,271,27092.0,55,2.0349353534695687
PPO_Custom,3,272,27116.0,51,2.3928842595776896
PPO_Custom,3,273,27356.0,52,3.014980751979177
PPO_Custom,3,274,27622.0,54,2.9949454221470106
PPO_Custom,3,275,27666.0,51,2.8773846070555495
PPO_Custom,3,276,27750.0,50,2.8448836143988667
PPO_Custom,3,277,27992.0,50,2.4228183835063537
PPO_Custom,3,278,28264.0,57,2.6052900254901434
PPO_Custom,3,279,28554.0,58,2.600398281617693
PPO_Custom,3,280,28848.0,60,2.785920521332211
PPO_Custom,3,281,29026.0,54,2.520490485609689
PPO_Custom,3,282,29191.0,50,2.3506507938011323
PPO_Custom,3,283,29443.0,52,2.804698403574386
PPO_Custom,3,284,29718.0,57,2.869939914894598
PPO_Custom,3,285,29669.0,54,2.777153672218921
PPO_Custom,3,286,29648.0,47,3.0884354296919763
PPO_Custom,3,287,29885.0,50,2.138969648720099
PPO_Custom,3,288,30154.0,55,3.2362265975158686
PPO_Custom,3,289,30268.0,50,2.8556843606606277
PPO_Custom,3,290,30441.0,50,3.160672783501139
PPO_Custom,3,291,30696.0,54,2.346261370733148
PPO_Custom,3,292,30975.0,57,2.6303566573006676
PPO_Custom,3,293,31265.0,58,2.658122631223975
PPO_Custom,3,294,31342.0,53,1.2130863923323512
PPO_Custom,3,295,31450.0,52,2.9350558699193963
PPO_Custom,3,296,31679.0,50,2.7661146695382186
PPO_Custom,3,297,31953.0,57,2.683194992720368
PPO_Custom,3,298,32035.0,55,2.524082515124443
PPO_Custom,3,299,32175.0,52,2.696739402963467
PPO_Custom,3,300,32406.0,51,2.348114251942006
PPO_Custom,3,301,32675.0,56,2.4707320351563875
PPO_Custom,3,302,32961.0,58,3.5325659067828354
PPO_Custom,3,303,33251.0,58,2.719773437614518
PPO_Custom,3,304,33311.0,56,2.2679151268373676
PPO_Custom,3,305,33423.0,53,2.40088053854296
PPO_Custom,3,306,33669.0,52,2.0934802940442743
PPO_Custom,3,307,33956.0,59,2.3288021611001697
PPO_Custom,3,308,34016.0,55,2.5155631059397425
PPO_Custom,3,309,34063.0,53,3.348015060408011
PPO_Custom,3,310,34278.0,49,2.9192706963152784
PPO_Custom,3,311,34535.0,54,2.391153997123809
PPO_Custom,3,312,34829.0,61,2.802557861262673
PPO_Custom,3,313,35134.0,61,2.2131054628838402
PPO_Custom,3,314,35328.0,57,2.1352718765985346
PPO_Custom,3,315,35499.0,52,2.5185117219364495
PPO_Custom,3,316,35752.0,53,2.6642417378619165
PPO_Custom,3,317,36034.0,59,3.1708939191071863
PPO_Custom,3,318,35969.0,55,2.4403743730134804
PPO_Custom,3,319,35973.0,52,2.7832712583635724
PPO_Custom,3,320,36212.0,51,2.5213843036672694
PPO_Custom,3,321,36491.0,58,2.6300782317268534
PPO_Custom,3,322,36608.0,54,2.6012938417965716
PPO_Custom,3,323,36710.0,48,2.6307585303409518
PPO_Custom,3,324,36949.0,50,3.059857630997133
PPO_Custom,3,325,37216.0,55,3.006163479092295
PPO_Custom,3,326,37501.0,59,2.4490349098795763
PPO_Custom,3,327,37598.0,55,2.162667722906328
PPO_Custom,3,328,37734.0,53,2.8167342866793157
PPO_Custom,3,329,37977.0,51,2.758194894699769
PPO_Custom,3,330,38250.0,56,2.202153166426439
PPO_Custom,3,331,38323.0,52,3.3724373388696343
PPO_Custom,3,332,38385.0,46,3.3681659527987193
PPO_Custom,3,333,38596.0,47,2.7829428512462986
PPO_Custom,3,334,38858.0,55,2.8390825604069407
PPO_Custom,3,335,39139.0,57,2.659310912441429
PPO_Custom,3,336,39429.0,58,2.2182384642892656
PPO_Custom,3,337,39598.0,52,1.826776753430212
PPO_Custom,3,338,39775.0,51,3.1956966368269653
PPO_Custom,3,339,40000.0,49,3.114740716925105
PPO_Custom,3,340,40258.0,54,2.7638896589650286
PPO_Custom,3,341,40547.0,58,3.046177415342253
PPO_Custom,3,342,40837.0,58,2.4071102067893166
PPO_Custom,3,343,40737.0,54,2.329130873715699
PPO_Custom,3,344,40763.0,50,2.3432960581056466
PPO_Custom,3,345,41005.0,53,2.708885250251592
PPO_Custom,3,346,41276.0,56,3.134020681745643
PPO_Custom,3,347,41561.0,59,2.488995739041582
PPO_Custom,3,348,41610.0,57,2.008891943061232
PPO_Custom,3,349,41723.0,52,2.574268987185795
PPO_Custom,3,350,41956.0,52,2.6289560776078758
PPO_Custom,3,351,42227.0,57,2.8679718098116624
PPO_Custom,3,352,42514.0,59,3.1810410299293648
PPO_Custom,3,353,42809.0,59,2.9069607531152193
PPO_Custom,3,354,42832.0,55,1.9885525692891803
PPO_Custom,3,355,42906.0,51,2.777702295739063
PPO_Custom,3,356,43152.0,51,2.547819366281214
PPO_Custom,3,357,43433.0,60,2.357361513721772
PPO_Custom,3,358,43494.0,55,2.5713493823208733
PPO_Custom,3,359,43545.0,48,2.552508052193633
PPO_Custom,3,360,43770.0,49,3.2520802763309646
PPO_Custom,3,361,44031.0,55,2.7174428191107656
PPO_Custom,3,362,44321.0,61,2.798307973229465
PPO_Custom,3,363,44533.0,55,2.101299689811578
PPO_Custom,3,364,44734.0,51,3.0607064366941206
PPO_Custom,3,365,44987.0,53,2.615055493610358
PPO_Custom,3,366,45265.0,56,2.7760126448186906
PPO_Custom,3,367,45231.0,52,3.318397911821721
PPO_Custom,3,368,45251.0,47,3.166565577972412
PPO_Custom,3,369,45486.0,49,3.1216238185860097
PPO_Custom,3,370,45747.0,55,2.835895164844235
PPO_Custom,3,371,46027.0,57,2.3666617570032185
PPO_Custom,3,372,46106.0,53,2.371952541810674
PPO_Custom,3,373,46242.0,49,2.2896539128054276
PPO_Custom,3,374,46464.0,48,3.1652670775622003
PPO_Custom,3,375,46723.0,53,3.4047973704029544
PPO_Custom,3,376,46995.0,56,2.896073989395212
